longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating_cost,living_to_land_ratio,area_per_room,sold_price
0.1708625641494912,0.07167182874672262,0.19699042407660738,0.008282108920673444,0.28205128205128205,0.0,0.0,0.4615384615384616,0.8354037267080745,0.08196824152127034,0.08289627270546152,0.15669122890420725,5500000
0.18657890321782045,0.0544683434301646,0.2079343365253078,0.0058405776920169485,0.24175824175824176,0.0,0.0,0.38461538461538464,0.8850931677018625,0.5141736914330525,0.12060795611835774,0.22029950083194674,9800000
0.0655674797874255,0.18750606325997288,0.19288645690834472,0.005629712148640316,0.0,1.0,0.0,0.38461538461538464,0.9503105590062111,0.37642030974318763,0.11692452156510984,0.19833610648918462,2500000
0.18762090024602074,0.11762770163382485,0.09028727770177838,0.005881689841983463,0.43956043956043955,0.0,0.0,0.3076923076923077,0.8229813664596266,0.3429445206822192,0.060792012717442216,0.08412645590682197,1800000
0.5191075052070193,0.43209474694307237,0.09439124487004104,0.03291624394093112,0.31868131868131866,0.0,0.0,0.15384615384615385,0.5900621118012417,0.2915193099392276,0.011715085316341106,0.23826955074875208,1610000
0.2763162296558894,0.0,0.06429548563611491,0.006624360938152739,0.007326007326007326,0.0,0.0,0.23076923076923078,0.7267080745341614,0.19251127229954915,0.042720157329054896,0.08053244592346087,3250000
0.42441822193834877,0.4781899026202455,0.1573187414500684,0.006889600615356051,0.0879120879120879,0.0,0.0,0.3076923076923077,0.6490683229813659,0.2867516173299353,0.08145557353909143,0.2015307820299501,2700000
0.1109201054970228,0.39642956022914577,0.18057455540355677,0.0035873666341748062,0.0,0.0,0.0,0.38461538461538464,0.854037267080745,0.30312487747500494,0.16624957699454573,0.18036605657237928,2590000
0.3401696951066322,0.4274475164403847,1.0,0.06260982580384199,0.6227106227106227,0.0,0.0,0.5384615384615385,0.9347826086956514,1.0,0.051821017099344426,1.0,14000000
0.071221281121149,0.3046144021544287,0.09165526675786594,0.009270126718255783,0.32967032967032966,0.0,0.0,0.15384615384615385,0.8198757763975149,0.21034306998627722,0.03998820705468625,0.23028286189683858,800000
0.3220224303824635,0.5190215866164499,0.1285909712722298,0.0008288739912603526,0.0,1.0,1.0,0.3076923076923077,0.8354037267080745,0.297620074495197,0.3922492539757813,0.15121464226289513,4275000
0.25261195601294606,0.3356740691255956,0.18467852257181944,0.007824570477497728,0.40293040293040294,1.0,1.0,0.38461538461538464,0.7422360248447202,0.2817565183297393,0.08275410460600775,0.1863560732113144,2550000
0.4260079378821757,0.46046941793850327,0.31874145006839943,0.00780467750170748,0.7912087912087912,1.0,1.0,0.5384615384615385,0.670807453416149,0.5414938247402471,0.13459261885285945,0.254242928452579,11700000
0.1996478064638323,0.2289983101144738,0.19425444596443225,0.003448115803643067,0.02564102564102564,0.0,0.0,0.38461538461538464,0.9875776397515521,0.23262889629484418,0.18329459859142325,0.20033277870216307,5300000
0.46306589501093054,0.26777988071333814,0.1874145006839945,0.01015867963688688,0.29304029304029305,0.0,0.0,0.38461538461538464,0.7701863354037259,0.132554401097824,0.06533670324652738,0.19034941763727123,1250000
0.4196333091328439,0.3533355670631778,0.1874145006839945,0.007897511388728639,0.0,0.0,0.0,0.3076923076923077,0.7111801242236018,0.5447716134091356,0.08307233516116477,0.254242928452579,2800000
0.1770727195995514,0.06432615322090662,0.16415868673050615,0.010503491217251188,0.21245421245421245,1.0,1.0,0.4615384615384616,0.854037267080745,0.18330523426779066,0.05651952264324484,0.11561682909436649,5800000
0.11924298498885744,0.28073132562224645,0.22845417236662108,0.00608725059181603,0.0,1.0,0.0,0.38461538461538464,0.9813664596273286,0.3373926681042933,0.12603391496551958,0.25024958402662234,5000000
0.2967891982606288,0.11768542746489574,0.14227086183310533,0.00465495633491814,0.20512820512820512,1.0,0.0,0.38461538461538464,0.6894409937888195,0.22729660850813568,0.10774046453100862,0.12445923460898503,1200000
0.3196408822806047,0.3139422686018384,0.1395348837209302,0.0015317591358491318,0.0,1.0,0.0,0.3076923076923077,0.866459627329192,0.3936796706528132,0.2718868094911019,0.1703826955074875,2895000
0.42205389182910125,0.3579513408689158,0.13816689466484267,0.005497092310038659,0.0,1.0,0.0,0.3076923076923077,0.9037267080745339,0.3801137031954519,0.09030263334204693,0.1679866888519135,2925000
0.18758085875573016,0.08509098420267025,0.0506155950752394,0.0065381580430616615,0.07326007326007326,0.0,0.0,0.15384615384615385,0.7919254658385091,0.04041560478337581,0.03702783991327998,0.11048252911813641,1900000
0.297092534499364,0.36316473426039064,0.13269493844049246,0.007048744421678039,0.20146520146520147,1.0,1.0,0.23076923076923078,0.7763975155279503,0.2382905312683788,0.06928710480500928,0.23028286189683858,825000
0.31140923837440493,0.2248000316479305,0.07797537619699042,0.016504538913976144,0.0,0.0,0.0,0.38461538461538464,0.7515527950310554,0.18597921976083123,0.02024942180519557,0.030615640599001653,4000000
0.25515209100663583,0.29736016581067914,0.1409028727770178,0.00557003322126957,0.37362637362637363,1.0,1.0,0.23076923076923078,0.7670807453416142,0.3590825328366987,0.09065232943920588,0.24825291181364392,2450000
0.32745062733990427,0.45403884064814937,0.15458276333789328,0.013268614852095724,0.0,1.0,0.0,0.3076923076923077,0.866459627329192,0.32858655165653794,0.042862532051708806,0.196738768718802,1800000
0.4116599116237749,0.2925091065344142,0.17373461012311903,0.017936833170874033,0.054945054945054944,0.0,0.0,0.38461538461538464,0.6894409937888195,0.19752205449911786,0.03523267955455875,0.1703826955074875,1995000
0.03607865249445297,0.1481793134478867,0.13406292749658,0.004873779068610874,0.0,0.0,0.0,0.3076923076923077,0.9223602484472044,0.35066065477357383,0.09842161791374415,0.16079866888519131,4200000
0.18814896517854773,0.07947519593023589,0.13816689466484267,0.0020622384902557575,0.029304029304029304,0.0,0.0,0.3076923076923077,0.9440993788819876,0.26472456381101744,0.2131627023792297,0.1679866888519135,6300000
0.31511175600208396,0.5326245510484645,0.08891928864569083,0.0024667289979908094,0.20512820512820512,0.0,0.0,0.23076923076923078,0.7173913043478253,0.3258498333660067,0.1303296233756583,0.13444259567387687,6000000
0.3095909372573997,0.5193170150001146,0.1285909712722298,0.0036934625050561313,0.17216117216117216,1.0,0.0,0.3076923076923077,0.8602484472049685,0.39250343069986277,0.12221486456856039,0.15121464226289513,4200000
0.22677621790883595,0.1834312881098522,0.12722298221614226,0.003421591835922736,0.06593406593406594,0.0,0.0,0.3076923076923077,0.6490683229813659,0.269194275632229,0.12965189113046924,0.1488186356073211,2575000
0.18070452537839277,0.12514400678204252,0.16963064295485636,0.007161471284489447,0.0,0.0,0.0,0.3076923076923077,0.8695652173913038,0.3664693197412272,0.08368531920278466,0.22309484193011644,720000
0.06023745049961615,0.211913025157224,0.09712722298221614,0.00869986141226866,0.2967032967032967,0.0,0.0,0.23076923076923078,0.7142857142857135,0.35876102724955894,0.044395488136971785,0.1524126455906822,1750000
0.18909999442770253,0.056409136531177184,0.12448700410396717,0.0038393443275179535,0.24175824175824176,0.0,0.0,0.38461538461538464,0.70807453416149,0.2425014702999412,0.1150330821044296,0.09850249584026621,5730000
0.17616718022755684,0.06096775167189028,0.13132694938440492,0.00865344446875808,0.6373626373626373,0.0,0.0,0.4615384615384616,0.5590062111801242,0.3710644971574201,0.05657063454223076,0.07454242928452579,8000000
0.18880011472046387,0.07530198135840005,0.19288645690834472,0.0051721737054646,0.10256410256410256,0.0,0.0,0.5384615384615385,0.9006211180124222,0.2689198196432072,0.12642927234332393,0.11647254575707153,6700000
0.18921875732012428,0.10135576896624987,0.11217510259917919,0.01487994589110585,0.21978021978021978,0.0,0.0,0.3076923076923077,0.695652173913043,0.3823171927073123,0.029525843848725575,0.12246256239600664,3360000
0.5735207478132445,0.34708505876907336,0.1573187414500684,0.008693230420338578,0.30036630036630035,0.0,0.0,0.38461538461538464,0.7795031055900621,0.3671593805136248,0.0653646062832507,0.1464226289517471,1850000
0.18215477784894318,0.5511020112015158,0.15458276333789328,0.006438693164110419,0.315018315018315,0.0,0.0,0.38461538461538464,0.7608695652173907,0.36080768476769265,0.08552872033108483,0.14242928452579037,3925000
0.10238393671078683,0.37592287393381174,0.16415868673050615,0.005132387753884104,0.0,0.0,0.0,0.23076923076923078,1.0,0.27487943540482257,0.11098628139785788,0.2991680532445924,2590000
0.10038207292295809,0.16915043652430406,0.036935704514363885,0.01015867963688688,0.06593406593406594,0.0,0.0,0.15384615384615385,0.8571428571428568,0.13344834346206627,0.020210962366945917,0.07054908485856906,750000
0.20869945064182538,0.07368714005803378,0.11901504787961696,0.009349698621416777,0.23809523809523808,0.0,0.0,0.5384615384615385,0.7701863354037259,0.3553577729856891,0.0485423157348398,0.03560732113144757,4450000
0.07120534405577317,0.30474930508478726,0.10533515731874145,0.006173453486907106,0.34798534798534797,0.0,0.0,0.3076923076923077,0.8322981366459627,0.2767300529307979,0.06532851494297459,0.11048252911813641,900000
0.09451253024418804,0.29507028240492905,0.16689466484268123,0.00695591053465688,0.0,0.0,0.0,0.23076923076923078,0.8881987577639752,0.2792550480297981,0.08483563843909657,0.30515806988352745,2000000
0.27170113127198725,0.22799927438950218,0.06566347469220246,0.010079107733725888,0.25274725274725274,0.0,0.0,0.15384615384615385,0.7763975155279503,0.35564791217408354,0.029045561874157508,0.15440931780366055,500000
0.33904217506179624,0.18303836980116583,0.08344733242134063,0.2016418336018885,0.0,0.0,0.0,0.15384615384615385,0.7391304347826084,0.058874730445010785,0.0015115595276579187,0.20632279534109818,1400000
0.4156745017987351,0.4164522949920072,0.16689466484268123,0.061528974119238494,0.10256410256410256,0.0,0.0,0.3076923076923077,0.6770186335403725,0.3874063909037444,0.009897416154151718,0.2183028286189684,2995000
0.6242984074337539,0.2715674804458169,0.14911080711354308,0.003905654246818782,0.2783882783882784,1.0,1.0,0.4615384615384616,0.8385093167701863,0.29557341697706335,0.13122028493071639,0.0967910625148562,4375000
0.42202700692786266,0.48232690913406684,0.13406292749658,0.007128316324839032,0.12087912087912088,1.0,0.0,0.23076923076923078,0.9534161490683228,0.4091276220348951,0.06913226274633864,0.23327787021630617,2260000
0.18865206249036337,0.08039007106783291,0.20930232558139533,0.012519312763996366,0.21978021978021978,0.0,0.0,0.4615384615384616,0.7329192546583849,0.38883356204665753,0.05877966023561526,0.1720941288328975,6500000
0.38436594844571204,0.32745895724155905,0.15458276333789328,0.003998488133839941,0.18315018315018314,0.0,0.0,0.38461538461538464,0.8478260869565215,0.4043207214271712,0.13239109522416068,0.14242928452579037,1300000
0.41741701487207195,0.312467178196412,0.06839945280437756,0.018599932363882313,0.2564102564102564,1.0,0.0,0.15384615384615385,0.8105590062111796,0.2811448735542051,0.01639090778831371,0.162396006655574,1250000
0.22580425137219606,0.14047027738625129,0.13679890560875513,0.006750349784824312,0.2967032967032967,0.0,0.0,0.3076923076923077,0.7701863354037259,0.3186904528523819,0.07397421983913047,0.16559068219633946,1925000
0.3501400883594288,0.07841458495092346,0.05198358413132695,0.01988634479831838,0.14652014652014653,0.0,0.0,0.23076923076923078,0.7422360248447202,0.2588825720446971,0.012765682815309388,0.053577371048252886,650000
0.04536399359545129,0.1881852220896717,0.1450068399452804,0.012340275981884129,0.0,0.0,0.0,0.3076923076923077,0.9906832298136639,0.18622230935110765,0.04360767801864197,0.17996672212978368,3815000
0.10495900052321527,0.12532431012380885,0.11627906976744186,0.004880410060540957,0.32967032967032966,1.0,0.0,0.23076923076923078,0.8198757763975149,0.06860615565575377,0.08770589443347233,0.19434276206322795,4350000
0.3759637577123227,0.1947218851504927,0.08207934336525308,0.00707526838939837,0.304029304029304,1.0,0.0,0.15384615384615385,0.8322981366459627,0.2938717898451284,0.0476616736805683,0.20232945091514146,850000
0.40876105021733444,0.2735966547527703,0.1395348837209302,0.009674617225990835,0.21245421245421245,1.0,0.0,0.23076923076923078,0.7732919254658377,0.2195255832189767,0.05342517004049407,0.2452579034941764,1050000
0.759463389996891,0.7582576156202235,0.1655266757865937,0.006624360938152739,0.17216117216117216,1.0,1.0,0.38461538461538464,0.8447204968944098,0.30078023916879043,0.08819938956879758,0.15840266222961732,2700000
0.37685332495285806,0.349897955235852,0.06155950752393981,0.01603373848694026,0.014652014652014652,0.0,0.0,0.15384615384615385,0.878881987577639,0.16385806704567735,0.01766517109032505,0.14242928452579037,1600000
0.2914336765795671,0.39160822146644414,0.10259917920656635,0.0021683343611370825,0.16483516483516483,0.0,0.0,0.3076923076923077,0.8447204968944098,0.4401646735934131,0.1616221294348605,0.10569051580698835,2500000
0.24522833523699727,0.20549605663271941,0.32421340629274964,0.0065912059785023245,0.03663003663003663,0.0,0.0,0.4615384615384616,0.9099378881987574,0.34648892374044304,0.160241355725497,0.31585452816734017,5600000
0.360449859229214,0.5141668623050245,0.12722298221614226,0.00801686924347013,0.2564102564102564,1.0,0.0,0.3076923076923077,0.7360248447204967,0.24592824936287005,0.05929472549750846,0.1488186356073211,3510000
0.2609167534544463,0.2209137648129892,0.1176470588235294,0.007870987421008308,0.3882783882783883,0.0,0.0,0.38461538461538464,0.8354037267080745,0.3126602626935895,0.05667776555628653,0.08851913477537438,850000
0.28317973436281374,0.49366696156993195,0.02188782489740082,0.016053631462730512,0.0,0.0,0.0,0.15384615384615385,0.8198757763975149,0.12729268770829252,0.009990834791332828,0.0266222961730449,2900000
0.182898417507241,0.5503064254314477,0.2599179206566347,0.004867148076680791,0.31868131868131866,1.0,1.0,0.38461538461538464,0.6335403726708071,0.12386590864536366,0.17369912464566156,0.29617304492512475,10500000
0.6248858662080545,0.2714912276839364,0.11627906976744186,0.00613366753532661,0.4725274725274725,0.0,0.0,0.38461538461538464,0.8726708074534155,0.41681238972750445,0.07100584068233023,0.08652246256239599,3300000
0.4194627893592724,0.30320482350252653,0.11901504787961696,0.014044440907915415,0.37362637362637363,0.0,0.0,0.3076923076923077,0.8944099378881987,0.304340325426387,0.03274474512381459,0.13444259567387687,2510000
0.42723819952893116,0.197116731363577,0.13269493844049246,0.006418800188320171,0.3663003663003663,0.0,0.0,0.23076923076923078,0.8043478260869561,0.4043285630268575,0.07564980458325558,0.23028286189683858,1100000
0.33522440698877265,0.4889606026046899,0.11080711354309165,0.001405770289177558,0.03663003663003663,0.0,0.0,0.23076923076923078,0.878881987577639,0.17740050970397964,0.2413633324302518,0.18236272878535773,3500000
0.18660829153569214,0.12166685077865913,0.028727770177838577,0.018460681533350575,0.02564102564102564,0.0,0.0,0.07692307692307693,0.7857142857142856,0.0748402274063909,0.009833981775187843,0.13444259567387687,1130000
0.504261463248703,0.4585303771701198,0.11491108071135432,0.007227781203790275,0.304029304029304,0.0,0.0,0.3076923076923077,0.8136645962732914,0.2074416781023329,0.060305418113144285,0.12725457570715473,1500000
0.2143134794411683,0.18454397564148783,0.1709986320109439,0.005278269576345925,0.0,0.0,0.0,0.4615384615384616,0.7267080745341614,0.34134483434620666,0.11195480636511697,0.12417399572141666,1000000
0.14917292034496654,0.09456990725192382,0.0506155950752394,0.008209168009442531,0.12087912087912088,0.0,0.0,0.3076923076923077,0.6521739130434776,0.19305234267790633,0.029841589613487613,0.014642262895174701,800000
0.3194660314679645,0.5723567853244039,0.10807113543091655,0.012751397481549263,0.1282051282051282,0.0,0.0,0.23076923076923078,0.8229813664596266,0.3600862575965497,0.03333803915441093,0.1763727121464226,5000000
0.017978787301581534,0.13724572703359328,0.19425444596443225,0.0007890880396798556,0.0,0.0,0.0,0.5384615384615385,1.0,0.2003842383846305,0.5707773879932083,0.11797004991680532,6950000
0.028658832974048032,0.1678501869296497,0.09028727770177838,0.003043625295908015,0.0879120879120879,0.0,0.0,0.3076923076923077,0.683229813664596,0.2537776906488924,0.11012729068184025,0.08412645590682197,3200000
0.10016058995074673,0.38580599682554995,0.11901504787961696,0.006922755575006465,0.40293040293040294,0.0,0.0,0.38461538461538464,0.7670807453416142,0.2905626347774946,0.06457510289087523,0.09051580698835268,2060000
0.07505149844054859,0.12899638624374832,0.2995896032831737,0.009475687468088351,0.5641025641025641,0.0,0.0,0.4615384615384616,0.7515527950310554,0.5276612428935503,0.10579288715775752,0.28504872830995953,4000000
0.3262899219475486,0.5132941851783906,0.13816689466484267,0.004290251778763585,0.3333333333333333,0.0,0.0,0.38461538461538464,0.8322981366459627,0.37754165849833365,0.11326894753457312,0.11846921797004992,6550000
0.10544332870935058,0.410672681879766,0.09575923392612858,0.005861796866193214,0.02564102564102564,0.0,0.0,0.15384615384615385,0.9565217391304346,0.27487943540482257,0.06373829409076417,0.2422628951747088,3175000
0.05283299363635585,0.22543281032654405,0.13679890560875513,0.00552361627775899,0.10256410256410256,0.0,0.0,0.3076923076923077,0.8385093167701863,0.2794510880219565,0.08917429418240364,0.16559068219633946,3000000
0.5598540928297053,0.45403452827877444,0.06703146374829001,0.008381573799624686,0.26373626373626374,0.0,0.0,0.15384615384615385,0.7981366459627326,0.26883356204665754,0.035165605238213965,0.15840266222961732,1525000
0.22615990369586747,0.21552486645432556,0.11354309165526676,0.007658795679245658,0.021978021978021976,1.0,0.0,0.23076923076923078,0.8322981366459627,0.2866418349343266,0.05655582164959744,0.18835274542429284,1250000
0.32233308235930025,0.5175091315788541,0.18467852257181944,0.003534318698734144,0.28205128205128205,0.0,0.0,0.4615384615384616,0.8447204968944098,0.2783924720643011,0.17172179200228246,0.141288328975517,7700000
0.10775163792098041,0.41294955837629466,0.18057455540355677,0.05149628332902319,0.0,0.0,0.0,0.4615384615384616,0.8695652173913038,0.30114879435404823,0.012705360320686532,0.13615402899928689,4000000
0.0418632966993826,0.14033710988702752,0.24213406292749656,0.041967547925494175,0.07326007326007326,0.0,0.0,0.38461538461538464,0.6583850931677011,0.497502450499902,0.02024942180519557,0.270216306156406,3200000
0.10552250117459305,0.23881144634452045,0.13269493844049246,0.007612378735735079,0.23809523809523808,0.0,0.0,0.23076923076923078,0.7981366459627326,0.24351303665947857,0.0644347941887507,0.23028286189683858,950000
0.12435035318676047,0.28143977322444524,0.0984952120383037,0.004310144754553834,0.19413919413919414,0.0,0.0,0.3076923076923077,0.8260869565217384,0.2842893550284258,0.0863462604521578,0.09850249584026621,2700000
0.425470732941978,0.4611452143813498,0.22161422708618328,0.004721266254218969,0.34798534798534797,0.0,0.0,0.38461538461538464,0.7546583850931672,0.5162438737502452,0.15507211795859427,0.24026622296173042,4900000
0.010100487232453936,0.24001407421779908,0.12722298221614226,0.004190786899812343,0.26373626373626374,0.0,0.0,0.3076923076923077,0.8726708074534155,0.3115859635365615,0.10820878304661911,0.1488186356073211,2650000
0.19175379948210125,0.0721929664559946,0.25718194254445964,0.008043393211190462,0.0989010989010989,0.0,0.0,0.5384615384615385,0.6242236024844718,0.46583807096647717,0.10776365388814638,0.18685524126455907,6250000
0.05296637924724301,0.1257456115228055,0.2503419972640219,0.003129828190999092,0.03663003663003663,0.0,0.0,0.5384615384615385,0.8602484472049685,0.24782591648696337,0.2491774454892128,0.1793677204658902,3500000
0.1149854501313774,0.3955220210751961,0.2079343365253078,0.006193346462697355,0.0,0.0,0.0,0.38461538461538464,0.9968944099378874,0.2842893550284258,0.11420761529363634,0.22029950083194674,4295000
0.1240573111015193,0.28087945901939027,0.12448700410396717,0.0018367847646329415,0.0,0.0,0.0,0.3076923076923077,0.9347826086956514,0.36156047833758087,0.21512162716610378,0.14402662229617305,3600000
0.19143742151266085,0.04816134173422748,0.23529411764705882,0.005570696320462578,0.0,0.0,0.0,0.38461538461538464,0.9658385093167698,0.35504410899823563,0.14044451209279823,0.2602329450915142,8470000
0.06795955958515432,0.3473755722229178,0.12722298221614226,0.006206608446557521,0.4249084249084249,1.0,0.0,0.38461538461538464,0.8260869565217384,0.48330915506763383,0.07545119177734123,0.10249584026622288,2275000
0.1929872745976713,0.4208706429625936,0.1231190150478796,0.00401838110963019,0.18315018315018314,1.0,1.0,0.3076923076923077,0.695652173913043,0.30792393648304256,0.10946200639021265,0.141630615640599,2275000
0.3547695202623915,0.4569310746411669,0.06429548563611491,0.014780481012154607,0.0,1.0,0.0,0.15384615384615385,0.7422360248447202,0.06375220544991178,0.019713330678985293,0.15041597337770377,1710000
0.17004855929371931,0.24569136776140355,0.06976744186046512,0.019753724959716727,0.1282051282051282,0.0,0.0,0.15384615384615385,0.7267080745341614,0.4450421485983141,0.015654271310258996,0.16638935108153077,1200000
0.19106739020288632,0.07409719682503257,0.16826265389876882,0.003073464759593388,0.09523809523809523,0.0,0.0,0.38461538461538464,0.8913043478260869,0.3445677318172907,0.1793257292513524,0.162396006655574,6400000
0.339103995753673,0.5362711656493425,0.21614227086183307,0.006498372091481165,0.21245421245421245,1.0,1.0,0.6153846153846154,0.8757763975155273,0.4230856694765732,0.11295000010418667,0.11181364392678866,5500000
0.4080769522576313,0.3748313648487128,0.11354309165526676,0.005702653059871226,0.0,0.0,0.0,0.23076923076923078,0.854037267080745,0.33998039600078417,0.07457159512578006,0.18835274542429284,900000
0.1962046073792747,0.057731745635557385,0.08481532147742818,0.008474407686645844,0.05128205128205128,0.0,0.0,0.15384615384615385,0.6614906832298129,0.36976279160948833,0.0411347213885754,0.21031613976705485,3240000
0.27436138205267824,0.4486278046255757,0.10396716826265391,0.0021484413853468344,0.0,1.0,0.0,0.3076923076923077,0.8509316770186333,0.29840423446383063,0.1645167464404835,0.1080865224625624,2300000
0.3123213553936237,0.25205573466775666,0.10943912448700412,0.004595277407547395,0.3772893772893773,1.0,0.0,0.23076923076923078,0.8322981366459627,0.2786277200548912,0.08835544891248143,0.1793677204658902,655000
0.10613568791928696,0.40179577619391915,0.10807113543091655,0.004343299714204248,0.20512820512820512,0.0,0.0,0.3076923076923077,0.7888198757763973,0.2192040776318369,0.09209006322254372,0.1152745424292845,4400000
0.25428514498235,0.1768344160529579,0.036935704514363885,0.007420079969762677,0.15018315018315018,0.0,0.0,0.07692307692307693,0.7546583850931672,0.2521309547147618,0.02732972897629162,0.1703826955074875,500000
0.18448673483630174,0.06625102006243211,0.19015047879616964,0.005463937350388245,0.0,0.0,0.0,0.3076923076923077,0.6211180124223601,0.34648892374044304,0.11872946152076738,0.2590349417637271,4340000
