TV,Radio,Social Media,Influencer,Sales
0.4333333333333334,0.20599230389730644,0.12370775142154054,0.0,169.0081129
0.04444444444444444,0.10634584571138021,0.02960560863845097,0.3333333333333333,50.98848158
0.11111111111111112,0.21995624404429723,0.17466793054593882,0.0,70.47172273
0.07777777777777777,0.21376438800552644,0.24003459780962688,1.0,58.59009126
0.6444444444444444,0.6116587928388554,0.4360515977664803,0.3333333333333333,237.7721637
0.8999999999999999,0.5124745016757808,0.43695463598846374,0.0,322.1004964
0.46666666666666673,0.35016142192046235,0.18871983958941305,0.3333333333333333,181.0796122
0.34444444444444444,0.08022954326332192,0.1807957405523764,1.0,145.9192
0.611111111111111,0.23850399147877757,0.025636511050823214,0.6666666666666666,228.5646491
0.7999999999999999,0.646750524793964,0.282686395470672,0.3333333333333333,288.9822393
0.04444444444444444,0.3815955749062596,0.32398908648623315,0.3333333333333333,49.81567405
0.8222222222222222,0.6397671178611646,0.577951197764357,1.0,299.099052
0.9888888888888889,0.6167299121256289,0.4681947926535076,0.3333333333333333,351.3598902
0.055555555555555566,0.04570467863854055,0.0770787740684424,0.3333333333333333,55.00971238
0.6,0.5053733725450898,0.482157737110549,0.6666666666666666,223.0991462
0.6666666666666666,0.31198881397820977,0.3281213869960311,0.0,247.1394014
0.7444444444444445,0.5488316781981243,0.3943857486129383,1.0,274.7071
0.7888888888888889,0.4172511509554153,0.22974565746614573,0.0,289.1757587
0.4000000000000001,0.3640122129781609,0.2945007455703962,0.6666666666666666,168.0365387
0.5111111111111111,0.5171916561364466,0.23167783250531523,0.3333333333333333,198.3215216
0.9777777777777779,0.6763689778951119,0.433670901013451,0.3333333333333333,349.7452965
0.41111111111111115,0.3730939159715105,0.05918580307411036,0.3333333333333333,166.1372196
0.08888888888888889,0.18023189686832744,0.17266619559524657,1.0,59.28931563
0.7444444444444445,0.4697033877968815,0.18899608762233389,0.3333333333333333,272.6321364
0.13333333333333336,0.12361331788655917,0.15281486763735008,0.3333333333333333,77.41731834
0.9888888888888889,0.7717772228604047,0.2567694097698094,1.0,349.4239745
0.2888888888888889,0.18612660328217723,0.27313002682509685,0.3333333333333333,127.0926738
0.022222222222222213,0.03371184653710302,0.09338637606335073,0.3333333333333333,43.06509252
0.9333333333333333,0.9640914524088723,0.6667982189413816,0.6666666666666666,336.5934202
0.9666666666666666,0.8027673265715061,0.26453493402863265,1.0,345.3131637
0.3777777777777778,0.3460443047751431,0.2885664011934379,0.0,154.2065565
0.8444444444444444,0.6449949962062272,0.4576184599404791,0.3333333333333333,304.7437748
0.9222222222222223,0.6764568065850891,0.4140623651914229,0.6666666666666666,335.2090696
0.22222222222222227,0.2178088741843408,0.1370001715207645,0.0,104.1809671
0.24444444444444446,0.015497755676083903,0.16873346000344033,0.3333333333333333,112.269694
0.21111111111111114,0.044442217672204236,0.30098729327195123,0.3333333333333333,103.6348659
0.6888888888888889,0.5198621708767366,0.2299748973202395,0.6666666666666666,262.4011715
0.04444444444444444,0.1637099195197052,0.29952178511182226,0.6666666666666666,51.44298395
0.9444444444444444,0.7860480016311996,0.5488347799869452,0.6666666666666666,336.7606331
0.11111111111111112,0.08050053441649115,0.023490715007995655,1.0,72.62590273
0.4333333333333334,0.4984268977254934,0.271594640621743,1.0,174.1981389
0.21111111111111114,0.2294433255216256,0.039967103179361745,0.0,98.99963768
0.32222222222222224,0.2698269615930341,0.19785395656113872,0.0,140.4152859
0.8555555555555555,0.6897254975371512,0.23797234180718368,1.0,309.3616681
0.3111111111111111,0.19310283602680908,0.31309341384281636,0.3333333333333333,133.5654887
0.3666666666666667,0.1990169246741113,0.024172210832762386,0.0,152.2546677
0.22222222222222227,0.17231897963589896,0.2345541336773878,0.0,112.3081088
0.9222222222222223,0.40833861103262287,0.161739002236762,0.3333333333333333,333.5791129
0.8444444444444444,0.5168769544832387,0.4838943825979075,1.0,307.6190894
0.5888888888888889,0.5327409053345693,0.235364932587642,1.0,225.4862319
0.9222222222222223,0.5737108870195663,0.20914946060390818,1.0,333.9664321
0.9333333333333333,0.6577697396600721,0.3297822737956752,0.0,334.6459156
0.5888888888888889,0.4470154819033447,0.18898932260318205,0.0,222.4683071
0.22222222222222227,0.3574414674539125,0.3102358334483211,1.0,105.1853123
0.08888888888888889,0.1491958329554029,0.16578379185321326,0.6666666666666666,62.31766345
0.15555555555555556,0.0700901129291778,0.00022497089570548652,0.6666666666666666,86.11553566
0.5111111111111111,0.30446801552705655,0.16933114300133165,0.0,197.225133
0.33333333333333337,0.35661951067719083,0.23650137090803652,0.0,143.8359148
0.7111111111111111,0.604910544444185,0.14738541093129912,0.6666666666666666,263.105633
0.46666666666666673,0.29803701326657445,0.14291516715334118,0.3333333333333333,182.9860143
0.7111111111111111,0.41375049105920025,0.32477421907718257,0.0,267.7373384
0.6666666666666666,0.3141672887113723,0.07505120629426319,0.6666666666666666,250.7513879
0.9888888888888889,0.6932111457117603,0.5787293209440623,0.3333333333333333,356.5821434
0.35555555555555557,0.3113239937883183,0.10738480279050824,1.0,145.2164746
0.8333333333333334,0.6506229541306068,0.15466515416022164,0.3333333333333333,303.397391
0.3111111111111111,0.18153272118005148,0.11480650070491992,0.0,132.3443679
0.22222222222222227,0.3157732310784788,0.28512688989774626,0.0,104.5039262
0.4333333333333334,0.43035177049804046,0.3638334996141273,0.6666666666666666,174.5641128
0.18888888888888888,0.131916538632541,0.10124762778208624,0.3333333333333333,96.43343282
0.22222222222222227,0.0933207216253924,0.11820712111523803,0.3333333333333333,104.1503565
1.0,0.7483684686767581,0.37714662588164843,0.3333333333333333,354.7973747
0.12222222222222222,0.02823027723822823,0.37811395116814833,0.3333333333333333,80.94072509
0.3111111111111111,0.3867964097258041,0.3497419023533963,0.0,131.1015188
0.32222222222222224,0.19893527965609067,0.0645868238983779,0.6666666666666666,135.5443199
0.04444444444444444,0.09878348042658536,0.020455932108371697,0.6666666666666666,49.18778559
0.33333333333333337,0.3760494692620467,0.09441307861513992,0.3333333333333333,141.3801238
0.2555555555555556,0.3570415611898662,0.06349261520121474,0.0,119.3308074
0.8666666666666667,0.5322017986702905,0.10696673982689736,1.0,321.0466894
0.6333333333333333,0.5827881898103423,0.10876932812268127,0.3333333333333333,240.4027581
0.611111111111111,0.4104906051568074,0.25241997536141486,1.0,226.9989318
0.9444444444444444,0.628940078118331,0.6422858118843846,0.6666666666666666,341.4281402
0.9444444444444444,0.7452683970514334,0.7150411173280891,1.0,335.3014311
0.7444444444444445,0.6476817477431234,0.5562260386767273,1.0,273.9603772
0.6666666666666666,0.4386663645522174,0.408255215276111,0.3333333333333333,249.3019048
0.26666666666666666,0.3313446005843964,0.056658035923331684,0.3333333333333333,117.0546557
0.5444444444444444,0.27524781349842686,0.1075018274799558,0.0,208.7495053
0.22222222222222227,0.24871661221738403,0.06669451101039589,0.0,106.0995933
0.6444444444444444,0.4581294091654747,0.10771808401308679,0.6666666666666666,243.0816632
0.3666666666666667,0.17542657774797604,0.23590458859191818,0.6666666666666666,156.9537519
0.08888888888888889,0.17344727968623924,0.04354184884290015,0.3333333333333333,61.70848657
0.8222222222222222,0.6947944285907438,0.32040896076358844,1.0,299.3466037
0.5666666666666667,0.5808108448909785,0.44041166333817316,0.6666666666666666,222.4507601
0.15555555555555556,0.2432092882692918,0.11144463750458157,0.6666666666666666,82.54907175
0.34444444444444444,0.1783196083015003,0.012976682895927539,1.0,144.5920869
0.6333333333333333,0.37454017583844873,0.35011227817589385,0.6666666666666666,234.021177
0.45555555555555555,0.4912217583562982,0.29696040271205043,1.0,183.3277351
1.0,0.7516491135333501,0.526382301092348,0.6666666666666666,354.1039697
0.3777777777777778,0.3877038262776409,0.15947943076780347,0.6666666666666666,160.5796388
0.0,0.01550804299120246,0.037753075539304154,1.0,35.54799802
0.12222222222222222,0.028579363986339482,0.1033184078974799,1.0,77.54794767
0.24444444444444446,0.11195453627738748,0.04812980456919203,0.6666666666666666,110.3748636
0.9777777777777779,0.6417623158903848,0.40463943191038837,1.0,351.4266721
0.32222222222222224,0.09935321554146749,0.06252002858281744,0.0,131.0772545
0.33333333333333337,0.4018454534553177,0.05691000288308286,0.6666666666666666,146.1456862
0.3777777777777778,0.38908338247848123,0.46799087702700726,0.3333333333333333,153.5822256
0.4333333333333334,0.5089036728311674,0.3602047723362925,1.0,174.9861639
0.7555555555555555,0.6162530641125434,0.24015530361473328,0.0,278.955153
0.4333333333333334,0.4178999645490305,0.3108897761924736,0.3333333333333333,178.3746767
0.5,0.4578244428376874,0.3623716458202739,0.3333333333333333,197.0111372
0.7,0.46790400655784453,0.0693018533564795,1.0,261.0908818
0.5333333333333333,0.35600411685129973,0.2866200594234259,1.0,204.099035
0.7999999999999999,0.47951451317298616,0.4230432717091103,0.6666666666666666,288.0207452
0.18888888888888888,0.21143330477717953,0.08082685287445418,0.0,97.61236339
0.9333333333333333,0.6004427933180656,0.24578318281124,0.3333333333333333,336.3726161
0.6555555555555556,0.4765610738376578,0.4056504470217458,0.3333333333333333,245.979961
0.9333333333333333,0.7590752804143751,0.5433027999756692,1.0,334.643793
0.6666666666666666,0.48716291995424554,0.2693943073069764,0.6666666666666666,246.4947988
0.8666666666666667,0.5619099914310881,0.10900236123958067,0.0,312.1429635
0.6,0.47228521954819197,0.2185915846363095,0.0,219.5681841
0.32222222222222224,0.24108335650566348,0.2114700053608482,0.6666666666666666,138.3753078
0.9888888888888889,0.7720760994175077,0.5524406667245723,0.0,349.0483366
0.9333333333333333,0.6240469640502552,0.6310623391386682,0.0,331.4840935
0.2888888888888889,0.1808746107466041,0.06886967501512009,1.0,125.3870645
0.7555555555555555,0.5403278717500749,0.17702300704009866,0.0,271.0264376
0.3777777777777778,0.12916774698129796,0.09369411799043374,0.0,152.8312537
0.7666666666666666,0.5705391911705132,0.5341229864746865,1.0,282.7480985
0.1777777777777778,0.3123777371287357,0.1577676160033744,0.0,88.96782897
0.07777777777777777,0.16773416126763574,0.15161614452244893,0.3333333333333333,63.25378214
0.03333333333333334,0.1652698743474204,0.0009440134135769246,1.0,48.30375112
0.022222222222222213,0.07276156905581271,0.025746897458838493,0.6666666666666666,37.24327179
0.011111111111111113,0.07744083780096657,0.11226253172450032,0.6666666666666666,45.55251127
0.32222222222222224,0.27052228956763136,0.26181029120266897,0.6666666666666666,135.7731514
0.8444444444444444,0.5554987452698565,0.3153686536557218,1.0,308.3930492
0.7333333333333333,0.535947074552679,0.2952137459461649,0.0,269.6030059
0.2555555555555556,0.27348174480491594,0.0008659263851623465,0.0,116.2374967
0.8111111111111111,0.5813012477133592,0.2921822805422416,0.6666666666666666,292.857168
0.30000000000000004,0.20978375551041392,0.06188816123207625,1.0,135.5300789
0.9111111111111112,0.34178272638471724,0.13506092534650668,0.0,325.5137107
1.0,0.6736072956392589,0.7083762216184056,1.0,357.1245732
0.9333333333333333,0.6214799543354786,0.4252781183798361,0.3333333333333333,334.0892379
0.18888888888888888,0.07035209666060079,0.053605155277888124,0.3333333333333333,97.50795879
0.4777777777777778,0.38967942106062964,0.19418796453155948,0.0,191.6180402
0.7,0.5824357612900812,0.39663850349508367,0.3333333333333333,256.4252258
0.7555555555555555,0.5400681063313426,0.2744557226821576,0.3333333333333333,279.5906387
0.5444444444444444,0.5256057233340914,0.49372480618459014,0.0,209.8956538
0.3777777777777778,0.3217823260620464,0.3912480177795111,0.3333333333333333,159.6309441
0.7999999999999999,0.6890460912404862,0.5895602519980149,1.0,290.0198478
0.41111111111111115,0.28977904890281153,0.31384630913562145,1.0,170.1261872
0.13333333333333336,0.07361889082373997,0.30937658818651764,0.6666666666666666,78.81257166
0.7555555555555555,0.5092972355926102,0.2525500801416528,0.0,277.0940713
0.055555555555555566,0.20071347470957837,0.15556611065079207,0.0,51.15173712
0.7555555555555555,0.7393849490911609,0.4872462835840956,0.6666666666666666,275.8154126
0.5888888888888889,0.3908568206518885,0.3413778028545537,0.6666666666666666,225.791715
0.3888888888888889,0.25018613152566094,0.09340988612488593,1.0,162.3039063
0.23333333333333334,0.1809526157551585,0.007494087038107297,0.6666666666666666,111.1277488
0.1444444444444445,0.04503881732929019,0.026929375616082465,1.0,80.45443519
0.09999999999999999,0.10013666851990674,0.010525576688129366,0.0,69.99070666
0.33333333333333337,0.2436482968729406,0.1400412385228213,1.0,138.6769979
0.2777777777777778,0.11033123956780627,0.0014739822789112446,0.0,118.5011567
0.5888888888888889,0.42508276814292206,0.4476675205837469,0.6666666666666666,229.0903237
0.7555555555555555,0.4871838532468279,0.13696655434066612,1.0,276.9190626
0.8999999999999999,0.4558177251747113,0.23531221591877854,0.3333333333333333,322.6677652
0.3777777777777778,0.33984996646063653,0.3689866662320774,0.3333333333333333,157.490072
0.06666666666666667,0.25067636635295654,0.1046435061847628,0.3333333333333333,56.81533661
0.33333333333333337,0.26002861141444067,0.41756363795211016,1.0,139.792394
0.5555555555555556,0.4386739562521656,0.22513254380187547,1.0,212.1691189
0.4333333333333334,0.3339102385098289,0.03313491954477144,0.6666666666666666,177.5025509
0.6777777777777778,0.5324946030542455,0.22289225284491457,0.3333333333333333,253.9861099
0.5444444444444444,0.4352776837137509,0.24210982311463958,1.0,215.9054823
0.9111111111111112,0.6812942592364943,0.08793129294750265,0.0,327.6536439
0.5555555555555556,0.38908773275316105,0.42163421919513744,0.3333333333333333,214.4576138
0.2,0.2236795142074997,0.13357632198895758,1.0,97.20055286
0.21111111111111114,0.18817799398950508,0.23220727811266093,0.6666666666666666,99.10933661
0.9666666666666666,0.6487828217037372,0.312205025271022,1.0,347.1547599
0.011111111111111113,0.1923074173784545,0.22933499120765655,0.3333333333333333,41.35123045
0.4333333333333334,0.28158716635732195,0.17899354977817544,1.0,173.1550912
0.3111111111111111,0.08876850265226412,0.0020056277726996307,0.3333333333333333,139.8343646
0.08888888888888889,0.2534003119198756,0.1170912196695842,1.0,65.125304
0.35555555555555557,0.20499801362877226,0.013665245063780751,1.0,152.9496029
0.7333333333333333,0.661310909084929,0.4645013632665817,0.3333333333333333,270.6378511
0.8444444444444444,0.612208939501714,0.45151182986681615,0.3333333333333333,303.6096465
0.6666666666666666,0.6235503542084886,0.4079873912247595,1.0,248.0514829
0.6555555555555556,0.49849680291546905,0.3907373033920153,0.0,239.7328932
0.41111111111111115,0.29863604363452223,0.04099697117019707,1.0,162.1479537
0.4000000000000001,0.3657453067532965,0.28028995305796506,0.6666666666666666,167.5332259
0.9777777777777779,0.6866106554401666,0.3863414871265825,0.6666666666666666,343.7047069
0.5888888888888889,0.3747974260372203,0.36522054446641594,0.3333333333333333,222.4538087
0.6222222222222222,0.32349577157399706,0.03541349566377264,0.3333333333333333,229.5582512
0.7333333333333333,0.4384971748807333,0.25807576453538705,1.0,269.0373261
0.022222222222222213,0.2628907373383525,0.2010025930608933,1.0,42.65152205
0.7222222222222222,0.7831056735030865,0.6141214200336651,0.6666666666666666,263.5238127
0.8333333333333334,0.516490415389641,0.42695353896335686,1.0,296.2485996
0.022222222222222213,0.0652333380191794,0.019747666158868485,1.0,46.84859882
0.8888888888888888,0.6857123769206277,0.33354445932522325,0.0,322.4697556
0.8666666666666667,0.7254790398895704,0.29262432833317886,0.0,312.3107698
0.2777777777777778,0.3849776718106669,0.21753095149319915,0.3333333333333333,123.9521411
0.8777777777777778,0.5344203407428387,0.28751923650783173,1.0,320.5882954
0.4888888888888889,0.4593638601741521,0.24242295632984812,1.0,188.8286445
0.06666666666666667,0.022393289556744588,0.12764464911724696,0.3333333333333333,55.33417257
0.9777777777777779,0.6563965038394911,0.29741219671944447,0.3333333333333333,342.6522282
0.1444444444444445,0.16347504372896826,0.036399456330086274,0.3333333333333333,84.70733843
0.9222222222222223,0.6905343373967606,0.20012128656711678,0.3333333333333333,333.0773697
0.46666666666666673,0.3571112347471544,0.2796399322454429,1.0,188.1163762
0.18888888888888888,0.16985119866345766,0.02129253473248991,0.3333333333333333,98.16192205
0.03333333333333334,0.10963956289783815,0.22197166316531786,1.0,47.50814092
0.8111111111111111,0.44884621028864613,0.3172897644633697,0.6666666666666666,294.4933353
0.6222222222222222,0.44152524639076834,0.6347046699798491,0.0,231.9942926
0.09999999999999999,0.159376861225811,0.2909382141472913,0.0,62.0795245
0.8333333333333334,0.48644454861968606,0.3248998491290441,0.3333333333333333,304.9042152
0.5888888888888889,0.40348249864940516,0.39207757866425363,1.0,220.7061299
0.5777777777777777,0.5131604714442534,0.3623375565207137,1.0,225.469526
0.3888888888888889,0.3179147385033657,0.008996225689203904,0.3333333333333333,157.6872981
0.1444444444444445,0.1354795725461237,0.008124937268583774,0.3333333333333333,79.93998662
0.4444444444444445,0.23251876571164498,0.16602244734716134,0.3333333333333333,185.3102927
0.5555555555555556,0.39899901962287576,0.35133990750398003,0.0,216.2681567
0.16666666666666669,0.2660884087880153,0.37743044263109915,0.6666666666666666,91.95954527
0.23333333333333334,0.2501567947956114,0.028406985011229142,0.0,111.1431062
0.7444444444444445,0.43034737070471185,0.1335507180371988,0.6666666666666666,275.3886734
0.18888888888888888,0.18897220198874662,0.21193366028794533,1.0,93.35175941
0.7444444444444445,0.5234807825573057,0.27686045089512795,0.0,276.0838978
0.9444444444444444,0.522722206786275,0.14043131376410156,0.6666666666666666,333.3682547
0.4222222222222222,0.5192612899027585,0.28587484849889594,0.6666666666666666,172.8854592
0.04444444444444444,0.0949958346081062,0.045584417013191936,0.6666666666666666,53.97461493
0.15555555555555556,0.08212789022291264,0.09004224806171002,0.0,91.49656896
0.611111111111111,0.4765581878416989,0.5285360876193872,0.3333333333333333,229.1969742
0.2777777777777778,0.19502097720682499,0.0074005854272744575,1.0,125.3393415
0.8444444444444444,0.49707963852863457,0.5751246850619525,0.6666666666666666,306.6065875
0.4222222222222222,0.2950261615597102,0.22296270621444633,1.0,170.2833159
0.5444444444444444,0.39574363562044673,0.11460102453084518,0.6666666666666666,210.5717703
0.8666666666666667,0.5381566553867828,0.3006808514078069,1.0,314.1805472
0.7555555555555555,0.477215868342779,0.2765563107653455,0.3333333333333333,280.8316239
0.7666666666666666,0.6354905130163118,0.2722802168718118,0.6666666666666666,286.677508
0.13333333333333336,0.02168917742402777,0.07823486817894644,0.0,73.09318596
0.4000000000000001,0.3603943970745547,0.24892649854397028,0.0,160.6150905
0.8111111111111111,0.486557530123138,0.2096071579999197,0.6666666666666666,295.4915271
0.1777777777777778,0.24768925740581263,0.28661916961305994,0.0,94.00245512
0.26666666666666666,0.042752108928440856,0.015571918571289865,1.0,123.1219261
0.4444444444444445,0.0715465971898111,0.23867317049835585,1.0,174.7450326
0.7666666666666666,0.3919577047228079,0.0010499884620755234,0.0,281.5928898
0.7222222222222222,0.5171068806190233,0.551943769466354,1.0,267.8036097
0.24444444444444446,0.27535594299279104,0.06563074325440026,0.3333333333333333,116.7838444
0.21111111111111114,0.1941317169131012,0.017909323521701524,0.6666666666666666,105.7767079
0.9555555555555555,0.7514228534145534,0.28253938000213735,1.0,343.0877465
0.7111111111111111,0.5721779893656911,0.20294869043881303,1.0,258.3754265
0.4333333333333334,0.4146710734329304,0.24647348733664673,0.6666666666666666,171.8566675
0.26666666666666666,0.34491373754825544,0.2779342427321629,0.3333333333333333,118.9163836
0.30000000000000004,0.25021306803360344,0.12511121438725334,0.3333333333333333,129.0148388
0.30000000000000004,0.18053519509290591,0.24359162694181802,0.3333333333333333,132.5496146
0.5444444444444444,0.3128957799512674,0.23891382625968616,0.0,208.2744516
0.4222222222222222,0.28882331176704823,0.23805141970713664,0.3333333333333333,175.5461581
0.7777777777777778,0.502429119123728,0.3456173728970406,0.6666666666666666,285.5962329
0.2,0.10871640340583634,0.17691552050840237,1.0,91.49752891
0.6,0.5223521434883817,0.22464037174353133,1.0,226.276965
0.4444444444444445,0.4332701751847523,0.32087624852871416,0.0,180.3195365
0.4000000000000001,0.37952846679565666,0.1756269836214342,1.0,164.7562034
0.8444444444444444,0.507168365449659,0.4541624001460007,0.3333333333333333,309.2043274
0.6555555555555556,0.6055541043547142,0.5896081681539012,1.0,246.091519
0.8333333333333334,0.6036433427834091,0.18010708848084744,0.3333333333333333,300.5584458
0.46666666666666673,0.2012852971378168,0.14877741421805732,0.0,183.7118744
0.4888888888888889,0.3569099850245616,0.3968913439580901,1.0,191.0034733
0.07777777777777777,0.046009779075924455,0.028259861615370165,1.0,61.86530832
0.9222222222222223,0.5422933027280955,0.25301678807455963,0.3333333333333333,331.6478588
0.8333333333333334,0.5009833454398867,0.4233379072966766,0.6666666666666666,297.0564909
0.12222222222222222,0.03080099583840975,0.17443407906956618,0.3333333333333333,73.87341975
0.8666666666666667,0.7769233103120554,0.33899127623794967,0.0,314.311367
0.7222222222222222,0.6032998321216192,0.5176615507794149,1.0,268.7997822
0.3111111111111111,0.062320340850760624,0.12470634823901422,0.0,132.3260378
0.9444444444444444,0.7441101466490441,0.13908489135485524,0.0,339.115278
0.4000000000000001,0.5173126359247852,0.20017165730076592,0.3333333333333333,163.6396214
0.7222222222222222,0.5335494169796641,0.3678880671314652,0.3333333333333333,269.4449939
0.6,0.22365681625034356,0.22067123796556154,0.3333333333333333,225.0640548
0.2777777777777778,0.18370583824096576,0.0038332931861328984,1.0,125.3289243
0.22222222222222227,0.12526241307550062,0.18644285763352136,0.3333333333333333,104.5246807
0.8444444444444444,0.5675680577170231,0.3786045553836317,0.0,307.8933318
0.7666666666666666,0.4743716509814251,0.05450928285777548,1.0,282.7108546
0.06666666666666667,0.3462926514390195,0.46113684093437346,1.0,54.65466518
0.5888888888888889,0.4668542736141088,0.3373720055422605,1.0,228.4241305
0.7555555555555555,0.46587278493939027,0.2119974720860137,0.6666666666666666,277.3993307
0.15555555555555556,0.26178996458208154,0.2841679744313774,1.0,86.22925533
0.26666666666666666,0.2955704832334195,0.09085153849270793,1.0,124.595707
0.2888888888888889,0.3019818224978956,0.05774589328699181,0.6666666666666666,125.0736865
0.6,0.3604723846492708,0.36595485008223055,0.6666666666666666,228.5424705
0.7666666666666666,0.7648452555725359,0.3409828231782273,0.0,281.1147925
0.011111111111111113,0.1478944110845468,0.37550344710218414,0.6666666666666666,46.52969738
0.13333333333333336,0.10476944655890359,0.1577261226318837,0.6666666666666666,74.74160402
0.4000000000000001,0.06464323989466568,0.3048126826590396,1.0,161.1829547
0.4333333333333334,0.31603617285251945,0.004461483998649834,0.3333333333333333,174.556761
0.32222222222222224,0.17264575710732233,0.20929858877306157,0.3333333333333333,141.5900868
0.3111111111111111,0.01752789707181649,0.01564252814577614,1.0,137.697369
0.1444444444444445,0.08261082102905466,0.20573238510307737,0.6666666666666666,78.65146156
0.07777777777777777,0.17356110333411617,0.06766858372153352,1.0,58.92532301
0.5222222222222221,0.358267215271979,0.2798585692591147,0.0,204.4533806
0.15555555555555556,0.18051636044976724,0.027770958560529233,0.3333333333333333,86.78602638
0.3111111111111111,0.28592165236389366,0.21007736831397003,1.0,133.3876269
0.5,0.27083974216593787,0.04319145473815752,0.3333333333333333,199.1316965
0.8222222222222222,0.5715687880309871,0.28455154048918463,0.0,300.5678307
0.1444444444444445,0.07005738830506339,0.08975033375899232,1.0,82.71102545
0.16666666666666669,0.4413895174115114,0.01305733428901203,0.6666666666666666,89.0932451
0.5666666666666667,0.49162641554590975,0.3195985349857737,0.0,214.5067384
0.9111111111111112,0.7423850176007025,0.5502214090794351,0.3333333333333333,334.2548231
0.46666666666666673,0.30116492971918796,0.36246750130530914,0.6666666666666666,184.2832675
0.35555555555555557,0.51243123547261,0.5688986935184968,0.0,151.1302268
0.8555555555555555,0.5373952447754221,0.33373954179041765,0.3333333333333333,314.0867756
0.1444444444444445,0.07183016677548063,0.11934489032473221,1.0,82.1296575
